"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TPTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME","TVAL_RET"
"8080",11,2024,87628555280124,1,102,12,2478.31282286145,71,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7478,"No","No","No",40,89736,"no","full time",0
"8081",11,2021,87628555573721,4,102,12,21818.2549437962,36,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2433,"No","No","No",40,29196,"yes","full time",0
"8082",11,2022,87628568419622,3,101,12,14831.1691617529,50,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",8337,"No","No","No",40,100044,"yes","full time",35000
"8083",11,2022,87628568419622,3,102,12,14831.1691617529,52,"Some college","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",11661,"Yes","Yes","No",50,139932,"yes","full time",0
"8084",11,2022,87628568419622,3,104,12,19839.6376746519,23,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",1569,"No","No","No",40,18828,"yes","full time",0
"8085",11,2022,87628568419622,3,105,12,22091.1133314925,20,"Some college","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",521,"No","No","No",10,6252,"yes","part time",0
"8086",11,2022,87628568419622,3,106,12,13813.7806128657,17,"High School or less","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",1199,"No","No","No",20,14388,"no","part time",0
"8087",21,2022,87628568455422,3,102,12,8560.49325299324,63,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",2499,"Yes","Yes","Yes",40,29988,"yes","full time",280000
"8088",11,2024,87628568455424,1,102,12,7208.61347980585,24,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",14070,"Yes","Yes","Yes",40,168840,"yes","full time",2000
"8089",31,2022,87628568458422,3,101,12,4125.29203173157,27,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",9777,"Yes","Yes","Yes",40,117324,"yes","full time",80000
"8090",31,2022,87628568458422,3,301,12,6051.80908392942,26,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",28,"Yes","Yes","Yes",21,336,"yes","part time",40000
"8091",21,2022,87628568805422,3,101,12,7897.90176918182,61,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",4128,"Yes","No","No",40,49536,"yes","full time",1230
"8092",22,2022,87628568805422,3,102,12,7035.52267510071,51,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",2868,"No","No","No",30,34416,"yes","part time",0
"8093",11,2021,87628568859421,4,102,12,6812.08274834032,42,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",3476,"No","No","No",25,41712,"yes","part time",0
"8094",11,2023,87628568914223,2,103,12,4295.38917162118,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",304,"No","No","No",10,3648,"yes","part time",0
"8095",11,2024,87628581617224,1,102,12,7233.89965025398,41,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2542,"No","No","No",40,30504,"yes","full time",0
"8096",11,2023,87628581623523,2,102,12,14701.1234118939,27,"Some college","Female","Non-Hispanic White",NA,"Employer","Employee of a private, not-for-profit company",1784,"No","No","No",35,21408,"yes","full time",0
"8097",11,2021,87628581633421,4,102,12,8022.36101150138,32,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",6463,"No","No","No",40,77556,"yes","full time",0
"8098",11,2022,87628581656722,3,101,12,7194.81740884727,54,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",4445,"Yes","No","No",40,53340,"yes","full time",133000
"8099",11,2023,87628581656723,2,102,12,6924.38341481428,38,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",31316,"Yes","Yes","Yes",40,375792,"yes","full time",514000
"8100",11,2023,87628581664723,2,101,12,3952.8186490917,66,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",7396,"Yes","Yes","No",3,88752,"no","part time",25000
"8101",21,2023,87628582813823,2,103,12,5370.64931053307,36,"High School or less","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",3292,"No","No","No",35,39504,"yes","full time",0
"8102",11,2023,87628582813823,2,104,12,3346.2959869495,19,"High School or less","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",3476,"No","No","No",40,41712,"yes","full time",0
"8103",21,2023,87628582813823,2,105,12,6692.591973899,17,"High School or less","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",37,"No","No","No",30,444,"no","part time",0
"8104",11,2023,87628582813823,2,201,12,2685.32465526654,38,"Some college","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",1039,"No","No","No",10,12468,"yes","part time",0
"8105",11,2024,87628582824024,1,102,12,4768.28868224903,31,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",7019,"Yes","Yes","Yes",40,84228,"yes","full time",43000
"8106",11,2024,87628582850224,1,101,12,6157.42067630478,24,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",4760,"No","No","No",50,57120,"yes","full time",0
"8107",11,2021,87628584781421,4,101,12,7787.25424130181,42,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10864,"No","No","No",40,130368,"yes","full time",161900
"8108",21,2022,87628584788222,3,101,12,28699.0440003673,46,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",8477,"No","No","No",40,101724,"yes","full time",0
"8109",11,2023,87628584797123,2,101,12,7478.41137647935,50,"Some college","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",3498,"Yes","Yes","Yes",40,41976,"yes","full time",4980
"8110",11,2023,87628586033423,2,103,12,5459.09554274083,32,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",4918,"No","No","No",40,59016,"yes","full time",0
"8111",11,2023,87628586046523,2,101,12,6404.04357852362,54,"High School or less","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",4679,"No","No","No",40,56148,"yes","full time",0
"8112",11,2024,87628586048924,1,101,12,4155.27191928785,42,"Bachelor's degree or higher","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",8093,"No","No","No",35,97116,"yes","full time",432000
"8113",11,2024,87628586048924,1,102,12,4155.27191928785,40,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",9447,"Yes","Yes","Yes",40,113364,"yes","full time",3402000
"8114",11,2024,87628586050224,1,101,12,5632.51773074932,26,"High School or less","Female","Hispanic","Not identified","Employer","Employee of a private, for-profit company",1994,"No","No","No",30,23928,"yes","part time",0
"8115",11,2022,87628586056722,3,101,12,13136.3550700978,57,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",4037,"Yes","Yes","Yes",45,48444,"yes","full time",15200
"8116",11,2022,87628586056722,3,103,12,11807.0377848421,27,"Bachelor's degree or higher","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",3649,"Yes","Yes","Yes",20,43788,"yes","part time",8730
"8117",11,2022,87628586056722,3,104,12,11807.0377848421,27,"Bachelor's degree or higher","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",7711,"Yes","Yes","Yes",20,92532,"yes","part time",10000
"8118",11,2023,87628586056723,2,101,12,5650.6385405791,65,"Some college","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",19099,"No","Missing","Missing",25,229188,"yes","part time",535000
"8119",11,2023,87628586056723,2,102,12,5650.6385405791,64,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",30173,"Yes","Yes","Yes",40,362076,"yes","full time",878000
"8120",11,2022,87628586069522,3,102,12,9171.34379309453,46,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",904,"Yes","Yes","Yes",8,10848,"yes","part time",45000
"8121",11,2022,87628586069522,3,103,12,9171.34379309453,51,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",2436,"No","No","No",40,29232,"yes","full time",0
"8122",11,2022,87628586069522,3,106,12,7342.33572897798,48,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",3476,"No","No","No",40,41712,"yes","full time",0
"8123",11,2024,87628586069524,1,101,12,2619.09083547656,53,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14709,"Yes","Yes","Yes",55,176508,"yes","full time",492000
"8124",11,2021,87628586074621,4,101,12,10573.7824547747,34,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",5181,"Yes","Yes","No",40,62172,"yes","full time",1940
"8125",11,2021,87628586074621,4,102,12,10573.7824547747,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",7693,"Yes","Yes","Yes",40,92316,"yes","full time",10500
"8126",11,2022,87628586074622,3,101,12,4962.12946144174,67,"High School or less","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",11507,"No","No","No",32,138084,"no","part time",498000
"8127",11,2022,87628586074622,3,103,12,9467.76603601786,37,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",4797,"Yes","Yes","No",40,57564,"yes","full time",4300
"8128",11,2022,87628586074622,3,105,12,9545.2594813981,31,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",2627,"No","No","No",40,31524,"yes","full time",0
"8129",11,2024,87628586076524,1,101,12,4841.9516717308,30,"Some college","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",3563,"Yes","Yes","Yes",34,42756,"yes","part time",40000
"8130",11,2024,87628586080124,1,101,12,3699.98109177023,57,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2498,"Yes","Yes","Yes",20,29976,"yes","part time",60000
"8131",31,2022,87628593258422,3,101,12,7030.52305829659,53,"Some college","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",3372,"Yes","Yes","Yes",39,40464,"yes","full time",4810
"8132",31,2022,87628593258422,3,301,12,6057.87054281062,72,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",6268,"No","No","No",40,75216,"no","full time",1800
"8133",11,2023,87628593282823,2,101,12,17195.4371123113,45,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",12767,"Yes","Yes","Yes",40,153204,"yes","full time",800000
"8134",11,2023,87628594544723,2,101,12,2745.60781026741,65,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",393,"No","No","No",50,4716,"yes","full time",0
"8135",31,2022,87628594559122,3,101,12,18215.9241243464,28,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8669,"Yes","Yes","No",40,104028,"yes","full time",0
"8136",22,2023,87628594562123,2,102,12,12383.6075323456,50,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",22645,"Yes","Yes","Yes",50,271740,"yes","full time",32059
"8137",11,2024,87628596724024,1,102,12,1922.93058940771,56,"Bachelor's degree or higher","Male","Non-Hispanic Black","Not identified","Employer","Employee of a private, for-profit company",7102,"No","No","No",40,85224,"yes","full time",47100
"8138",11,2023,87628596755423,2,102,12,5105.55511429884,50,"Bachelor's degree or higher","Male","Mixed/Other","Not identified","Employer","Employee of a private, for-profit company",33731,"Yes","Yes","No",40,404772,"yes","full time",631400
"8139",11,2021,87628596773021,4,101,12,8666.75107525572,56,"Bachelor's degree or higher","Male","Asian","Not identified","Employer","Employee of a private, for-profit company",13928,"No","No","No",20,167136,"yes","part time",43700
"8140",11,2024,87628596780424,1,101,12,5787.96650961324,54,"High School or less","Male","Hispanic","Not identified","Employer","Employee of a private, for-profit company",5319,"No","No","No",36,63828,"yes","full time",0
"8141",11,2023,87628596796723,2,101,12,9441.60163460434,52,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",7872,"Yes","Yes","Yes",40,94464,"yes","full time",398600
"8142",11,2023,87628596796723,2,102,12,9441.60163460434,52,"Some college","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",1820,"Yes","Yes","Yes",26,21840,"yes","part time",3200
"8143",11,2023,87628596796723,2,103,12,10119.7532386091,20,"High School or less","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",3060,"No","No","No",25,36720,"yes","part time",0
"8144",11,2023,87628596796723,2,104,12,8793.92664138987,17,"High School or less","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",1520,"No","No","No",18,18240,"no","part time",0
"8145",11,2024,87628598247524,1,101,12,4045.89191057385,61,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2060,"No","No","No",5,24720,"yes","part time",0
"8146",11,2022,87628598262122,3,101,12,14148.945329518,63,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4576,"Yes","Yes","Yes",40,54912,"yes","full time",52700
"8147",11,2022,87628599558422,3,101,12,12158.4176407729,46,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",15838,"Yes","Yes","Yes",40,190056,"yes","full time",580000
"8148",11,2022,87628599558422,3,102,12,12158.4176407729,43,"Bachelor's degree or higher","Female","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",31465,"Yes","Yes","Yes",68,377580,"yes","full time",500000
"8149",11,2024,87637901249424,1,101,12,5585.29929941261,31,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6000,"No","No","No",55,72000,"yes","full time",0
"8150",11,2024,87637933504024,1,101,12,8609.37479520388,20,"Some college","Male","Hispanic","Not identified","Employer","Employee of a private, not-for-profit company",258,"No","No","No",15,3096,"yes","part time",0
"8151",11,2024,87637955050924,1,101,12,8105.13506521038,22,"Some college","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",515,"No","No","No",5,6180,"yes","part time",0
"8152",11,2022,87641805700322,3,102,12,8455.62276235701,18,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",261,"No","No","No",4,3132,"yes","part time",0
"8153",11,2023,87641805708723,2,101,12,5122.37937223061,33,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5163,"Yes","Yes","Yes",48,61956,"yes","full time",32000
"8154",11,2023,87641805708723,2,102,12,5122.37937223061,41,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3168,"Yes","Yes","Yes",40,38016,"yes","full time",1000
"8155",11,2024,87641805715824,1,101,12,2672.47679286547,56,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",3345,"Yes","Yes","Yes",40,40140,"yes","full time",30000
"8156",11,2024,87641805718024,1,101,12,5180.39562737723,46,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3135,"Yes","Yes","Yes",40,37620,"yes","full time",20000
"8157",11,2023,87641805728523,2,101,12,7397.67467104165,52,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2850,"Yes","Yes","Yes",40,34200,"yes","full time",25000
"8158",11,2024,87641805765024,1,101,12,1532.98556257765,69,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3253,"No","No","No",40,39036,"no","full time",0
"8159",11,2024,87641805781124,1,102,12,2479.82713163738,70,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6814,"No","No","No",40,81768,"no","full time",200000
"8160",11,2023,87641805783023,2,101,12,14527.046975842,24,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4598,"Yes","Yes","Yes",40,55176,"yes","full time",16600
"8161",11,2024,87641805787324,1,101,12,2054.32600975405,65,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15929,"Yes","Yes","Yes",55,191148,"yes","full time",565200
"8162",11,2024,87641805787324,1,102,12,2920.17372927814,64,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7126,"Yes","Yes","Yes",40,85512,"yes","full time",135000
"8163",11,2024,87641806838824,1,101,12,5328.95600975577,29,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3367,"No","No","No",40,40404,"yes","full time",750
"8164",11,2024,87641806838824,1,102,12,5328.95600975577,28,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4763,"Yes","Yes","Yes",45,57156,"yes","full time",5500
"8165",11,2021,87641808604921,4,101,12,4930.84082051329,57,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",15072,"Yes","Yes","Yes",40,180864,"yes","full time",195000
"8166",11,2023,87641808604923,2,102,12,8605.78237929609,39,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2955,"No","No","No",40,35460,"yes","full time",0
"8167",11,2023,87641808611023,2,101,12,14011.6595618561,64,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4874,"Yes","Yes","Yes",40,58488,"yes","full time",20000
"8168",11,2024,87641808653624,1,101,12,4664.68001339605,41,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",978,"No","No","No",15,11736,"yes","part time",0
"8169",11,2022,87641808653922,3,101,12,3145.89213295959,67,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3779,"Yes","Yes","Yes",7,45348,"no","part time",83000
"8170",11,2022,87641808675122,3,103,12,5942.71928703632,66,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1606,"No","No","No",20,19272,"no","part time",0
"8171",11,2021,87641817201021,4,102,12,4461.56607289403,75,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12082,"No","No","No",5,144984,"no","part time",777000
"8172",11,2024,87641817207424,1,102,12,3712.39380257584,55,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2926,"Yes","Yes","Yes",40,35112,"yes","full time",10000
"8173",31,2021,87641817218021,4,101,12,7521.70573725399,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5488,"Yes","Yes","Yes",44,65856,"yes","full time",6000
"8174",11,2021,87641817224621,4,101,12,21464.9556970385,42,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2139,"No","No","No",58,25668,"yes","full time",0
"8175",11,2024,87641817247524,1,101,12,5875.25320079733,47,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",14787,"Yes","Yes","Yes",40,177444,"yes","full time",235000
"8176",11,2022,87641817251022,3,102,12,5650.27947233207,35,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1825,"No","No","No",35,21900,"yes","full time",0
"8177",11,2024,87641817253824,1,102,12,3220.9788678475,39,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12536,"Yes","Yes","Yes",40,150432,"yes","full time",70000
"8178",11,2023,87641817264323,2,102,12,10659.7369709826,39,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10364,"Yes","Yes","Yes",40,124368,"yes","full time",100000
"8179",11,2023,87641817264323,2,104,12,11960.3788427758,17,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",278,"No","No","No",8,3336,"no","part time",0
"8180",11,2024,87641817268824,1,101,12,1403.12310109215,79,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",10976,"Yes","Yes","Yes",32,131712,"no","part time",216000
"8181",11,2024,87641817277724,1,101,12,5774.38811447765,46,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6686,"Yes","Yes","Yes",40,80232,"yes","full time",420000
"8182",11,2021,87641817287321,4,102,12,12238.8465516677,46,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",40582,"Yes","Yes","Yes",68,486984,"yes","full time",750000
"8183",11,2024,87641817288224,1,102,12,3507.84975007576,65,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",3178,"No","No","No",1,38136,"yes","part time",750000
"8184",11,2024,87641817297124,1,102,12,3604.83445570238,62,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3790,"No","No","No",40,45480,"yes","full time",0
"8185",11,2022,87641817299922,3,101,12,5926.96494746601,62,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6560,"Yes","Yes","No",40,78720,"yes","full time",500000
"8186",11,2023,87641818510523,2,101,12,4989.26337207488,81,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4215,"No","No","No",40,50580,"no","full time",0
"8187",41,2021,87641819904921,4,401,12,4543.17285027741,44,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3824,"No","No","No",40,45888,"yes","full time",0
"8188",11,2021,87641819909221,4,101,12,6693.18718977625,55,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4825,"Yes","Yes","Yes",36,57900,"yes","full time",92000
"8189",11,2024,87641819909224,1,103,12,9264.84125976101,31,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",8022,"No","No","No",40,96264,"yes","full time",0
"8190",11,2021,87641819946721,4,101,12,11695.0862172234,61,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",13779,"Yes","Yes","Yes",40,165348,"yes","full time",50000
"8191",11,2021,87641819946721,4,102,12,11695.0862172234,58,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",4205,"No","No","No",40,50460,"yes","full time",0
"8192",11,2023,87641819953923,2,101,12,5755.04218877359,48,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4758,"Yes","Yes","Yes",40,57096,"yes","full time",40000
"8193",11,2024,87641820985124,1,102,12,6287.63898783526,50,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2390,"No","No","No",40,28680,"yes","full time",0
"8194",11,2024,87641820985124,1,103,12,6287.63898783526,53,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9136,"No","No","No",50,109632,"yes","full time",0
"8195",11,2024,87641820996624,1,101,12,8003.36648459477,62,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9207,"Yes","Yes","Yes",50,110484,"yes","full time",3890000
"8196",11,2023,87641827645123,2,102,12,10842.0861369868,34,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3637,"No","No","No",50,43644,"yes","full time",0
"8197",11,2022,87641828507422,3,102,12,9560.89828187983,32,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8326,"Yes","Yes","Yes",40,99912,"yes","full time",42000
"8198",11,2021,87641828547521,4,101,12,6667.13579056785,51,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11699,"Yes","Yes","Yes",68,140388,"yes","full time",400000
"8199",11,2023,87641828559123,2,101,12,7134.79121929478,34,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",2781,"Yes","Yes","Yes",16,33372,"yes","part time",1500
"8200",11,2023,87641828583023,2,102,12,5667.60397842954,59,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3476,"No","No","No",40,41712,"yes","full time",0
"8201",11,2024,87641828597124,1,102,12,7007.33154888967,23,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2021,"No","No","No",15,24252,"yes","part time",0
"8202",11,2021,87641833408721,4,102,12,11766.5761785093,37,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",2409,"No","No","No",50,28908,"yes","full time",0
"8203",11,2024,87641833419324,1,101,12,3159.34545686474,37,"High School or less","Female","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6192,"Yes","Yes","No",50,74304,"yes","full time",0
"8204",11,2024,87641833419324,1,102,12,3159.34545686474,37,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",9820,"Yes","Yes","Yes",40,117840,"yes","full time",43700
"8205",21,2023,87641833436323,2,102,12,6359.26641581633,36,"Some college","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3610,"No","No","No",40,43320,"yes","full time",0
"8206",11,2023,87641833478123,2,101,12,11185.9621041977,35,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2868,"No","No","No",40,34416,"yes","full time",0
"8207",11,2021,87641834219321,4,101,12,15741.9082986256,32,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7690,"Yes","Yes","Yes",40,92280,"yes","full time",45000
"8208",11,2021,87641834219321,4,102,12,15741.9082986256,28,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3391,"Yes","Yes","Yes",5,40692,"yes","part time",2000
"8209",11,2023,87641834408523,2,101,12,6293.55091967936,60,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2905,"No","No","No",36,34860,"yes","full time",0
"8210",11,2023,87641834408523,2,102,12,5077.0263035301,61,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",869,"No","No","No",40,10428,"yes","full time",0
"8211",11,2022,87641840604322,3,101,12,14737.8198452943,39,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6956,"Yes","Yes","Yes",40,83472,"yes","full time",187000
"8212",11,2022,87641840604322,3,102,12,14737.8198452943,43,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",6689,"Yes","Yes","Yes",45,80268,"yes","full time",50000
